,app_name,releaseDate,mt,developer,tabName,读取联系人,读取短信/彩信,显示在其他应用上面,修改或删除存储卡中的内容,访问确切位置信息（使用GPS和网络进行定位）,访问大致位置信息（使用网络进行定位）,接收短信,发送短信,录制音频,相机,读取存储卡中的内容,读取通话状态和移动网络信息,接收WAP信息,读取小区广播消息,查找设备上的帐号,新建/修改/删除联系人,修改系统设置,新建/修改/删除通话记录,拨打电话
1383,养生宝,2019/8/21,43678,北京快娱互动科技有限公司,运动健康,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1384,老年人合理用药,2019/9/12,43709,上海触讯信息科技有限公司,运动健康,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1385,太医保,2019/11/26,43770,上海普康健康管理咨询有限公司,运动健康,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
1386,医典通,2019/5/10,43586,FALSE,运动健康,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1387,艾灸工具箱,2020/11/8,44136,湖北五个叶子蕲艾有限公司,运动健康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1388,快乐养身约,2019/10/8,43739,莆田开心神州信息科技有限公司,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1
1389,红河掌上医保,2019/9/11,43709,中国人民健康保险股份有限公司,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0
1390,荟医随访,2020/8/27,44044,上海荟医信息科技有限公司,运动健康,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
1391,修心,2020/12/2,44166,茂名泰威华网络科技有限公司,运动健康,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1392,秀健,2020/6/15,43983,上海商保通健康科技有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1393,怡美到家技师版,2020/10/22,44105,北京天启微创科技有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1394,食疗文化,2019/3/9,43525,中农国华农业科技（北京）有限公司,运动健康,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
1395,易冥想,2020/9/2,44075,北京一加二三科技有限公司,运动健康,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
1396,药医邦,2020/12/10,44166,北京市平谷区国医堂中医门诊部,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
1397,美克拉员工,2020/11/17,44136,深圳美克拉网络技术有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1398,宝丽来SPA,2020/10/20,44105,上海美库网络科技有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1399,藏虫草健康平台,2020/7/10,44013,锬酃藏虫草生物科技（深圳）有限公司,运动健康,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
1400,手道师上门,2019/10/28,43739,明易手道投资管理（上海）有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1401,好睡眠,2020/12/8,44166,长沙紫伊网络科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1402,ADDWII空气地图,2019/3/18,43525,FALSE,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1403,能量流,2020/11/10,44136,湖北洪光汶轩高新科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1404,心无极,2019/10/29,43739,广州芊泓运动科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1405,美黛拉,2020/10/10,44105,广州绽放信息科技有限公司,运动健康,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1406,自我保健,2019/1/18,43466,FALSE,运动健康,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
1407,慧食养,2019/9/27,43709,北京佰益堂保健食品有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1408,医联通,2019/3/28,43525,太原医联通数字医疗科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1409,旺点管家,2020/1/7,43831,重庆杰特科技发展有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1410,怡美到家商家版,2020/11/4,44136,北京天启微创科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1411,精气,2020/9/10,44075,上海正戒网络科技有限公司,运动健康,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1412,能康大医生,2020/12/11,44166,北京亿生能康互联科技有限公司,运动健康,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1413,掌上丽达,2020/8/10,44044,山东丽达生物科技有限公司,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1414,御足天下,2019/12/13,43800,天津市御足天下健康管理有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1415,Health Monitor,2020/9/17,44075,厦门市凌拓通信科技有限公司,运动健康,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,慧中医,2020/8/6,44044,天津慧医谷科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1417,我看养生,2020/3/27,43891,谢雪,运动健康,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1418,智能健康平台,2019/6/24,43617,FALSE,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1419,向阳,2020/5/30,43952,厦门阳和启蛰文化传播有限责任公司,运动健康,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1420,安心宝,2018/11/24,43405,浙江中呼科技股份有限公司,运动健康,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
1421,孝信通,2020/7/3,44013,上海孝信网络科技有限公司,运动健康,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0
1422,人子知医,2019/1/15,43466,FALSE,运动健康,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1423,严济堂,2019/5/10,43586,FALSE,运动健康,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
1424,静修宝,2020/8/11,44044,北京谐和心友科技有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1425,知检,2019/3/15,43525,FALSE,运动健康,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1426,鼎族,2019/9/3,43709,成都鼎族怡品电子商务有限公司,运动健康,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
1427,常清静养生,2020/8/29,44044,深圳市常清静养生文化传播有限公司,运动健康,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1428,康都客,2019/12/6,43800,杭州拓瑞实业有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1429,V-Care Life,2019/6/19,43617,北京万年基业万美健康科技有限公司,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1430,与美汇投资人,2020/1/6,43831,四川云信汇美网络科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1431,汉宫,2018/12/20,43435,FALSE,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1432,爱加,2020/5/29,43952,杭州圆规网络科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
1433,C-Life养老,2020/12/11,44166,深圳和而泰家居在线网络科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1434,康旅通,2020/12/9,44166,陕西水韵川网络科技传媒有限公司,运动健康,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1435,龙兴超人,2020/11/9,44136,成都龙兴超药源科技有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1436,润家宝,2020/12/9,44166,北京润脉科技有限公司,运动健康,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1437,AI健康,2018/2/25,43132,北京主惠健康管理有限公司,运动健康,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
1438,乐享养生,2018/9/27,43344,FALSE,运动健康,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1439,康加健康宝,2019/3/28,43525,FALSE,运动健康,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1440,品一茶,2018/7/30,43282,FALSE,运动健康,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,南医堂,2020/3/6,43891,南京南医堂健康产业发展有限公司,运动健康,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
1442,C养老,2020/10/10,44105,深圳数联天下智能科技有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1443,予象健康,2020/5/7,43952,武汉美联康销售管理有限公司,运动健康,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1444,福州胃健康,2020/7/11,44013,福州数据技术研究院有限公司,运动健康,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1445,六季青,2020/9/3,44075,江苏思邈网络技术有限公司,运动健康,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1446,与美汇,2020/5/27,43952,四川云信汇美网络科技有限公司,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1447,友吃商城,2019/6/3,43617,FALSE,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1448,美颜记,2019/12/7,43800,杭州享宇电子商务有限公司,运动健康,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1449,华夏传承,2020/10/27,44105,广州黎汉养骨健康科技有限公司,运动健康,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1450,迈肯瑞尔NMN,2020/12/4,44166,杭州盛举科技网络,运动健康,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1451,积土学吧,2020/12/4,44166,深圳市积土电子商务有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1452,i养生,2020/8/16,44044,深圳百川艾科技有限公司,运动健康,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1453,美克拉顾问,2020/11/18,44136,深圳美克拉网络技术有限公司,运动健康,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
1454,廊桥云足,2020/3/6,43891,秦皇岛廊桥云足网络科技有限公司,运动健康,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1456,住小帮,2020/12/1,44166,北京微字节网络科技有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1457,土巴兔装修,2020/12/8,44166,深圳市彬讯科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1458,齐家,2020/12/11,44166,上海齐家网信息科技股份有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1459,齐家装修,2020/7/22,44013,上海齐家网信息科技股份有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1460,三维家设计师,2020/12/10,44166,广东三维家信息科技有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1461,好好住,2020/12/1,44166,家宅一生（北京）科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1462,东易日盛,2020/12/9,44166,东易日盛家居装饰集团股份有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
1463,爱空间装修,2020/11/25,44136,爱空间科技（北京）有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1464,尺子测量测距仪,2020/11/5,44136,成都田田科技有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1465,酷家乐设计师,2020/12/3,44166,杭州群核信息技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1466,阿里智能,2020/11/28,44136,淘宝（中国）软件有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1467,中燃慧生活,2020/12/10,44166,中燃慧生活电子商务有限公司,便捷生活,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0
1468,小嘀管家,2020/12/9,44166,德施曼机电(中国)有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1
1469,门禁卡,2020/8/25,44044,北京果心科技有限公司,便捷生活,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0
1470,易微联,2020/11/12,44136,深圳酷宅科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1471,知户型,2020/12/11,44166,厦门知本家科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1472,大拿,2020/7/14,44013,深圳市大拿科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1473,一兜糖家居,2020/12/11,44166,广州壹糖网络科技有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1474,联掌门户,2020/12/7,44166,联掌门户网络科技有限公司,便捷生活,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1475,通通锁,2020/12/2,44166,杭州赛脑智能控制技术有限公司,便捷生活,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1476,装修图库,2020/11/10,44136,深圳市彬讯科技有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1477,嘉宝生活家,2020/11/30,44136,四川蓝光嘉宝服务集团股份有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1478,Roborock,2020/11/23,44136,北京石头世纪科技股份有限公司,便捷生活,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1479,智家365,2020/12/9,44166,智家叁陆伍（深圳）物联网有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0
1480,齐家装修效果图库,2020/12/7,44166,上海齐家网信息科技股份有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1481,优智云家,2019/11/16,43770,广州几维信息科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1482,红星美凯龙,2020/11/16,44136,上海红星美凯龙网络技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1483,云智能,2020/11/28,44136,杭州短趣网络传媒技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1484,正事多,2020/11/20,44136,郑州绿色三谷环保科技有限公司,便捷生活,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0
1485,Dyson Link,2020/11/30,44136,戴森科技发展（上海）有限公司,便捷生活,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1486,设计本装修,2020/11/20,44136,深圳市彬讯科技有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1487,室内设计,2020/11/4,44136,上海青灯软件科技中心,便捷生活,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1488,金螳螂家,2020/12/7,44166,金螳螂家装电子商务（苏州）有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1489,金制空气,2020/11/30,44136,大金（中国）投资有限公司上海分公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1490,设计头条,2020/11/6,44136,南京设易网络科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1491,乐开,2020/11/3,44136,北京智辉空间科技有限责任公司,便捷生活,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1492,匠多多,2019/11/7,43770,郑州灯师傅照明工程有限公司,便捷生活,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
1493,万家乐ONE+,2020/10/29,44105,广东万家乐燃气具有限公司,便捷生活,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
1494,窝牛装修,2020/11/11,44136,上海灵朵信息科技有限公司,便捷生活,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1495,左右手易接单,2020/12/8,44166,深圳市左右手家居网络科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1496,叮叮易建,2020/9/13,44075,深圳叮叮易建网络科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1497,慧享家,2020/10/24,44105,广州慧享佳物联科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1498,酷家乐装修,2020/3/18,43891,杭州群核信息技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1499,百安居,2020/9/12,44075,百安居（中国）投资有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1500,奇兵到家,2020/11/30,44136,广西阿泰信息科技有限公司,便捷生活,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1501,齐装装修,2020/10/19,44105,苏州云网通信息科技有限公司,便捷生活,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1502,淘安装,2020/10/21,44105,上海佟大实业有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1503,设计灵感,2020/6/15,43983,FALSE,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1504,装修设计,2020/10/19,44105,网家科技有限责任公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1505,Aqara Home,2020/12/2,44166,深圳绿米联创科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
1506,三星智能家居,2020/3/8,43891,三星（中国）投资有限公司,便捷生活,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
1507,小胖熊,2020/10/30,44105,上海米居网络科技有限公司,便捷生活,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
1508,爱福窝装修,2020/4/18,43922,上海爱福窝云技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
1509,家炫,2020/12/5,44166,太炫科技（南京）有限公司,便捷生活,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1510,360扫地机,2020/11/30,44136,北京视觉世界科技有限公司,便捷生活,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1511,嘿芝麻社区,2020/12/9,44166,深圳市卓利普科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1512,万能小哥师傅端,2020/7/31,44013,北京万能小哥信息技术有限公司,便捷生活,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
1513,造作新家,2020/11/9,44136,北京造化科技有限公司,便捷生活,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
1514,牛师傅接单,2020/12/11,44166,杭州牛师父信息科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1515,躺平设计家,2020/9/8,44075,躺平设计家（上海）科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1516,居然管家,2020/9/11,44075,北京居然无忧科技有限公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1517,星享租,2020/9/23,44075,枝星科技发展（上海）有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1518,海尔好空气,2019/6/18,43617,重庆海尔家电销售有限公司,便捷生活,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
1519,舒适管家pro,2019/1/15,43466,成都舒适猫品牌运营有限公司,便捷生活,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
1520,装修软件,2020/8/14,44044,上海追书信息技术中心,便捷生活,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1521,装修图库,2020/10/19,44105,网家科技有限责任公司,便捷生活,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1522,小美智能,2020/11/28,44136,深圳市天美意科技有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1523,智能家居,2020/6/12,43983,上海紫光乐联物联网科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1524,房产计算器,2019/9/2,43709,深圳仲友科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1525,好师傅,2020/5/6,43952,深圳市中企工联保家电服务有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
1526,小二分室温控,2020/1/6,43831,北京卓翔科技有限公司,便捷生活,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
1527,装修接单宝,2020/11/16,44136,宁夏国邦恒通信息产业有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1528,张飞出行,2020/11/18,44136,北京电小二网络科技有限公司,便捷生活,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
1529,好太太智联,2020/11/18,44136,广东好太太科技集团股份有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1530,晶御智能,2020/12/7,44166,博西华家用电器服务江苏有限公司,便捷生活,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1531,被窝家装,2020/12/3,44166,天津小屋信息科技有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1532,王力智能,2020/10/22,44105,王力安防产品有限公司杭州分公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1533,大鱼装修,2020/10/27,44105,宁夏国邦恒通信息产业有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1534,石材宝,2020/11/18,44136,泉州兴邦信息传播有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1535,最美装修,2020/11/26,44136,上海齐家网信息科技股份有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1536,量房宝,2020/4/3,43922,上海爱福窝云技术有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
1537,精装水电工,2020/3/11,43891,温州岳翔信息科技有限公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1538,智能配色,2020/11/27,44136,广东顺德拓涂装饰科技有限公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1539,艾佳生活,2020/11/25,44136,江苏艾佳家居用品有限公司,便捷生活,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
1540,安居小宝,2020/10/10,44105,季雪飞,便捷生活,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1541,豆芽软装,2020/4/16,43922,陕西网来网去网络科技有限公司,便捷生活,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
1542,富巨家,2020/11/25,44136,贵州富巨炉具有限责任公司,便捷生活,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1543,小益智能,2020/7/9,44013,深圳指芯智能科技有限公司,便捷生活,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1544,璇瑞,2020/3/2,43891,武汉璇瑞智佳装饰装修设计工程有限公司,便捷生活,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1545,修达达,2019/9/17,43709,武汉市尚蓝科技有限公司,便捷生活,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1547,途虎养车,2020/12/8,44166,上海阑途信息技术有限公司,汽车,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1548,车亨加油,2020/12/4,44166,杭州夏青贸易有限公司,汽车,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1549,大象车福利,2020/11/25,44136,广州大象之星网络科技有限公司,汽车,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1550,交管12123,2020/11/17,44136,公安部交通管理科学研究所,汽车,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1551,平安好车主,2020/12/5,44166,中国平安财产保险股份有限公司,汽车,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1552,能链团油,2020/12/11,44166,车主邦（北京）科技有限公司,汽车,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1
1553,滴滴代驾司机,2020/7/8,44013,北京小桔科技有限公司,汽车,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1554,汽修宝,2020/11/10,44136,广州南馨网络科技有限公司,汽车,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1
1555,阳光车生活,2020/11/29,44136,阳光财产保险股份有限公司,汽车,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1556,全国交通违章查询,2020/12/7,44166,南京慕斯喵网络科技有限公司,汽车,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1557,My BMW,2020/12/9,44166,宝马（中国）服务有限公司,汽车,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1558,ETC车宝,2020/11/13,44136,广东联邦车网科技股份有限公司,汽车,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1559,小熊油耗,2020/12/2,44166,北京么么互联信息技术有限公司,汽车,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1560,丰云行,2020/11/26,44136,广汽丰田汽车有限公司,汽车,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
1561,平安车管家,2020/12/4,44166,平安车管家汽车租赁有限公司,汽车,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
1562,平安好车主极速版,2020/11/27,44136,中国平安财产保险股份有限公司,汽车,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
